idMvt;conf;xsaisi;ysaisi;epsg;num_insee;commune;dateDebut;lieu_dit;typeMvt;libelleType;fiabiliteType;libelleFiabilite;PrecDate;libelleDate;prec_xy;libellePrec;longitudeDoublePrec;latitudeDoublePrec;
"61300589";;"5.36409997940063477";"43.2802009582519531";"4326";"13055";"MARSEILLE";;"Square Chanot";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.36409997940063477";"43.2802009582519531";
"61300663";;"5.32113981246948242";"43.3652992248535156";"4326";"13055";"MARSEILLE";;"12 Plateau du Peintre, Château Bovis";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.32113981246948242";"43.3652992248535156";
"61300590";;"5.35109996795654297";"43.284698486328125";"4326";"13055";"MARSEILLE";;"22 Edmond Oraison";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.35109996795654297";"43.284698486328125";
"61300665";;"5.32852983474731445";"43.3539009094238281";"4326";"13055";"MARSEILLE";;"612 Chemin du Littoral";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.32852983474731445";"43.3539009094238281";
"61300666";;"5.3066401481628418";"43.3623008728027344";"4326";"13055";"MARSEILLE";;"Montée Antoine Casteljon (dossier 1432)";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.3066401481628418";"43.3623008728027344";
"61300667";;"5.30918979644775391";"43.3620986938476562";"4326";"13055";"MARSEILLE";;" Voie d'accès à la base nautique";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.30918979644775391";"43.3620986938476562";
"61300668";;"5.28649997711181641";"43.3610000610351562";"4326";"13055";"MARSEILLE";;"Route du ROVE (ex RN 65)";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.28649997711181641";"43.3610000610351562";
"61300669";;"5.3284001350402832";"43.3628005981445312";"4326";"13055";"MARSEILLE";;"Chemin de Bizet";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.3284001350402832";"43.3628005981445312";
"61300591";;"5.36970996856689453";"43.2902984619140625";"4326";"13055";"MARSEILLE";;"29 Bd de la Corderie";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.36970996856689453";"43.2902984619140625";
"61300592";;"5.36192989349365234";"43.2863006591796875";"4326";"13055";"MARSEILLE";;"147 Rue d' Endoume";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.36192989349365234";"43.2863006591796875";
"61300594";;"5.34976005554199219";"43.2803993225097656";"4326";"13055";"MARSEILLE";;"Chemin de la Batterie des Lions";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.34976005554199219";"43.2803993225097656";
"61300451";;"816250";"1845360";"27572";"13063";"MIRAMAS";"2012-01-07";"Sous les services techniques, chemin des Barrielles Canal du Raoulx MIRAMAS";"2";"Chute de blocs / Eboulement";"3";"Faible";"1";"Jour";"3";"Hectomètre";"5.01049995422363281";"43.5770988464355469";
"61300452";;"816424";"1848468.25";"27572";"13063";"MIRAMAS";"2000-01-01";"Canal du Paty (tout le long (Repentance (Salon)-Loir (St Chamas).";"2";"Chute de blocs / Eboulement";"3";"Faible";"5";"Décennie";"4";"Kilomètre";"5.01394891738891602";"43.6049652099609375";
"61300453";;"816660";"1844300";"27572";"13063";"MIRAMAS";"2005-01-01";"Chemin de la Cacholle";"2";"Chute de blocs / Eboulement";"3";"Faible";"4";"Année";"3";"Hectomètre";"5.01519012451171875";"43.5675010681152344";
"61300455";;"817160";"1843590";"27572";"13063";"MIRAMAS";"2011-07-01";"Rue Frédéric Mistral MIRAMAS-LE-VIEUX";"2";"Chute de blocs / Eboulement";"3";"Faible";"2";"Mois";"3";"Hectomètre";"5.02092981338500977";"43.5609016418457031";
"61300456";;"817470";"1843600";"27572";"13063";"MIRAMAS";"2010-03-01";"Parking de la Croix MIRAMAS6LE6VIEUX";"2";"Chute de blocs / Eboulement";"3";"Faible";"2";"Mois";"3";"Hectomètre";"5.02484989166259766";"43.5609016418457031";
"61300457";;"817630";"1843780";"27572";"13063";"MIRAMAS";"2009-01-01";"Chemin de la croix et des Tuyères MIRAMAS-LE-VIEUX";"2";"Chute de blocs / Eboulement";"3";"Faible";"2";"Mois";"3";"Hectomètre";"5.02691984176635742";"43.5625";
"61300458";;"817950";"1869250";"27572";"13067";"ORGON";;"Place du Lavoir";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.04165983200073242";"43.79119873046875";
"61300459";;"818240";"1868660";"27572";"13067";"ORGON";;"Falaise de Beauregard, Intersection avec le chemin allant vers la Gare";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.04500007629394531";"43.7858009338378906";
"12100094";;"891785.625";"6240367";"2154";"13055";"MARSEILLE";"2011-01-01";"Plage dite ""Colombet"" Boulevard Colmobet 13008 Marseille";"2";"Chute de blocs / Eboulement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.35989999771118164";"43.2366981506347656";
"12100095";;"880311.75";"6264641.5";"2154";"13117";"VITROLLES";;"Chemin des oiseaux les Vignettes";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.22722005844116211";"43.4580001831054688";
"61300595";;"5.35429000854492188";"43.2867012023925781";"4326";"13055";"MARSEILLE";;"23 Boulevard Augustin CIEUSSA";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.35429000854492188";"43.2867012023925781";
"61300566";;"5.40515995025634766";"43.2938995361328125";"4326";"13055";"MARSEILLE";;"11 Rue Paul Masson";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.40515995025634766";"43.2938995361328125";
"61300567";;"5.37818002700805664";"43.2844009399414062";"4326";"13055";"MARSEILLE";;"142 Rue Breteuil";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.37818002700805664";"43.2844009399414062";
"61300568";;"5.37608003616333008";"43.2839012145996094";"4326";"13055";"MARSEILLE";;"8 Rue Théophile DECANIS";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.37608003616333008";"43.2839012145996094";
"61300569";;"5.37530994415283203";"43.2823982238769531";"4326";"13055";"MARSEILLE";;"45 Rue de la Martinique";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.37530994415283203";"43.2823982238769531";
"61300570";;"5.37323999404907227";"43.2841987609863281";"4326";"13055";"MARSEILLE";;"128 Boulevard Notre Dame";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.37323999404907227";"43.2841987609863281";
"61300571";;"5.37153005599975586";"43.2878990173339844";"4326";"13055";"MARSEILLE";;"27 Boulevard André Aune";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.37153005599975586";"43.2878990173339844";
"61300572";;"5.37509012222290039";"43.2815017700195312";"4326";"13055";"MARSEILLE";"1993-01-01";"17 Rue de la Guadeloupe";"2";"Chute de blocs / Eboulement";"2";"Moyen";"4";"Année";"2";"Décamètre";"5.37509012222290039";"43.2815017700195312";
"61300575";;"5.37518978118896484";"43.2816009521484375";"4326";"13055";"MARSEILLE";;"13 Rue de la Guadeloupe";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.37518978118896484";"43.2816009521484375";
"61300576";;"5.37523984909057617";"43.2812995910644531";"4326";"13055";"MARSEILLE";;"23 Rue de la Guadeloupe";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.37523984909057617";"43.2812995910644531";
"61300577";;"5.37447023391723633";"43.2844009399414062";"4326";"13055";"MARSEILLE";;"98 à 104 Jules Moulet";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.37447023391723633";"43.2844009399414062";
"61300578";;"5.36827993392944336";"43.2867012023925781";"4326";"13055";"MARSEILLE";"2008-01-01";"Impasse Marignan";"2";"Chute de blocs / Eboulement";"2";"Moyen";"4";"Année";"3";"Hectomètre";"5.36827993392944336";"43.2867012023925781";
"61300579";;"5.36827993392944336";"43.2867012023925781";"4326";"13055";"MARSEILLE";"2010-11-01";"Impasse Marignan";"2";"Chute de blocs / Eboulement";"2";"Moyen";"2";"Mois";"3";"Hectomètre";"5.36827993392944336";"43.2867012023925781";
"61300580";;"5.36274003982543945";"43.2719993591308594";"4326";"13055";"MARSEILLE";;"345 Corniche J.F.Kennedy";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.36274003982543945";"43.2719993591308594";
"61300574";;"5.3737797737121582";"43.2793998718261719";"4326";"13055";"MARSEILLE";;"54 Rue Saint François d'Assise";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.3737797737121582";"43.2793998718261719";
"61300581";;"5.3726801872253418";"43.2879981994628906";"4326";"13055";"MARSEILLE";;"20 à 22 Jules Moulet";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.3726801872253418";"43.2879981994628906";
"61300596";;"5.36618995666503906";"43.2701988220214844";"4326";"13055";"MARSEILLE";;"397 Corniche J.F.Kennedy";"2";"Chute de blocs / Eboulement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.36618995666503906";"43.2701988220214844";
"61300460";;"818230";"1868470";"27572";"13067";"ORGON";;"Intersection entre la route de la gare et la route menant au camping de la vallé";"2";"Chute de blocs / Eboulement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.04476022720336914";"43.7840995788574219";
"61300338";;"870768";"1859314";"27572";"13048";"JOUQUES";"1979-01-01";"Vallon du Sarraine";"3";"Coulée";"2";"Moyen";"4";"Année";"2";"Décamètre";"5.6912322044372603";"43.6836433410645029";
"61300031";;"802827";"1878974";"27572";"13027";"CHATEAURENARD";"2003-12-01";"Impasse JB Lacroix : versant nord de la colline du Pic Chabaud";"3";"Coulée";"1";"Fort";"2";"Mois";"1";"Mètre";"4.85804700851439986";"43.8831825256348012";
"61300437";;"868746";"1815400";"27572";"13042";"GEMENOS";"2008-12-14";"Chemin d'exploitation sur RD2";"3";"Coulée";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"5.64334011077880859";"43.29010009765625";
"61300269";;"840954";"1822792";"27572";"13055";"MARSEILLE";"1993-09-22";"Ligne SNCF 830, au sud du tunnel de la Nerthe";"3";"Coulée";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.30515623092651012";"43.3664474487304972";
"61300054";;"837301";"1844178";"27572";"13118";"COUDOUX";"2002-09-05";"Zone Est du village entre la RD19 et la limite Nord";"3";"Coulée";"1";"Fort";"1";"Jour";"4";"Kilomètre";"5.27001714706420987";"43.5597381591797017";
"61300344";;"844874";"1845589";"27572";"13032";"EGUILLES";"1993-09-22";"les Baux, Cros, Caranque";"3";"Coulée";"2";"Moyen";"1";"Jour";"2";"Décamètre";"5.36421108245849965";"43.5698318481445028";
"61300146";;"846151";"1826462";"27572";"13106";"SEPTEMES-LES-VALLONS";"1998-09-26";"SCI Massif de l'Etoile";"3";"Coulée";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.37100410461425959";"43.3976593017577983";
"61300345";;"798500";"1863492";"27572";"13011";"LES BAUX-DE-PROVENCE";"1999-10-01";"RD27 à la sortie du village";"3";"Coulée";"2";"Moyen";"2";"Mois";"2";"Décamètre";"4.79818582534790039";"43.7451972961425994";
"61300346";;"797522";"1863967";"27572";"13011";"LES BAUX-DE-PROVENCE";"1999-10-01";"Quartier du chevrier";"3";"Coulée";"2";"Moyen";"2";"Mois";"2";"Décamètre";"4.78624916076659979";"43.749740600585902";
"61300347";;"797975";"1863307";"27572";"13011";"LES BAUX-DE-PROVENCE";"1999-10-01";"le vallon de la Fontaine";"3";"Coulée";"2";"Moyen";"2";"Mois";"2";"Décamètre";"4.79160785675049006";"43.7436828613280966";
"61300304";;"852819";"1843119";"27572";"13001";"AIX-EN-PROVENCE";"1993-09-03";"Les pinchinats RD62c";"3";"Coulée";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.46112823486328036";"43.5448532104491974";
"61300268";;"844182";"1822150";"27572";"13055";"MARSEILLE";"1993-09-22";"Ligne SNCF 830 - Carrière des Tuileries. Raccord TGV à la voie existante";"3";"Coulée";"2";"Moyen";"1";"Jour";"2";"Décamètre";"5.34458303451537997";"43.3595771789550994";
"12100093";;"886710.1875";"6254151";"2154";"13055";"MARSEILLE";"2004-01-01";"Estaque Montée des Usines";"3";"Coulée";"1";"Fort";"5";"Décennie";"2";"Décamètre";"5.30243015289306641";"43.36199951171875";
"61300543";;"852190";"1813270";"27572";"13055";"MARSEILLE";"2009-10-21";"Quartier St Loup: Chemin Les Prud' Hommes";"3";"Coulée";"1";"Fort";"1";"Jour";"3";"Hectomètre";"5.43880653381347656";"43.2770500183105469";
"61300266";;"840683";"1823060";"27572";"13055";"MARSEILLE";"1995-09-01";"Ligne SNCF 830, entrée tunnel de la Nerthe";"3";"Coulée";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.30194377899170011";"43.3689460754395029";
"61300025";;"792841";"1864277";"27572";"13108";"TARASCON";"2003-09-01";"Vallon de la Lèque - Massif de la Montagnette";"3";"Coulée";"1";"Fort";"2";"Mois";"2";"Décamètre";"4.72834777832030984";"43.7538185119628977";
"61300138";;"835921";"1835167";"27572";"13081";"ROGNAC";"2003-12-01";"Chemin de la cascade";"3";"Coulée";"2";"Moyen";"1";"Jour";"2";"Décamètre";"5.24884891510010032";"43.4792709350586009";
"61300133";;"868389";"1832181";"27572";"13072";"PEYNIER";"1999-09-20";"Chemin de saint Zacharie";"3";"Coulée";"3";"Faible";"1";"Jour";"2";"Décamètre";"5.64764404296875";"43.4409103393554972";
"61300384";;"853508";"1844519";"27572";"13001";"AIX-EN-PROVENCE";"1993-11-01";"Les Pinchinats, au bébut du chemin";"3";"Coulée";"2";"Moyen";"2";"Mois";"4";"Kilomètre";"5.47032403945923029";"43.5571784973145029";
"61300488";;"815740";"1835760";"27572";"13047";"ISTRES";"1976-10-01";"Chemin de St Pierre";"3";"Coulée";"1";"Fort";"2";"Mois";"3";"Hectomètre";"5.00013017654418945";"43.4910011291503906";
"61300373";;"855866";"1841643";"27572";"13001";"AIX-EN-PROVENCE";;"Anciennes carrières de Bibemus, sur le parking au bout de la route";"4";"Effondrement / Affaissement";"3";"Faible";"0";"Inconnue";"2";"Décamètre";"5.49801206588745028";"43.530502319335902";
"61300375";;"855976";"1841632";"27572";"13001";"AIX-EN-PROVENCE";"1995-01-01";"Anciennes carrières de Bibemus";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"5.4993638992309597";"43.5303649902344034";
"61300556";;"5.38675260543823242";"43.2786407470703125";"4326";"13055";"MARSEILLE";"2011-04-05";"Quartier : Périer - 2 rue Florac.";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.38675260543823242";"43.2786407470703125";
"61300378";;"821058";"1822240";"27572";"13056";"MARTIGUES";"1983-01-01";"A l' Ouest de la route de la Couronne (CD 49)";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"4";"Kilomètre";"5.0600042343139604";"43.3679618835449006";
"61300379";;"819750";"1822200";"27572";"13056";"MARTIGUES";"1988-04-01";"En limite Est de l'Usine Quartier St Pierre";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"4";"Kilomètre";"5.04388523101806996";"43.3680076599121023";
"61300380";;"860160";"1817634";"27572";"13005";"AUBAGNE";"1961-01-01";"Chemin du Ruissatel";"4";"Effondrement / Affaissement";"2";"Moyen";"4";"Année";"2";"Décamètre";"5.53893280029296964";"43.3133621215820028";
"61300385";;"853516";"1844539";"27572";"13001";"AIX-EN-PROVENCE";"1993-11-01";"Les Pinchinats, au début du chemin";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"4";"Kilomètre";"5.4704332351684597";"43.557357788085902";
"61300424";;"865895";"1821758";"27572";"13086";"ROQUEVAIRE";"1974-01-01";"les Plâtrières";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"5.61155891418457031";"43.3482666015625";
"61300340";;"852746";"1833986";"27572";"13041";"GARDANNE";;"Partie ouest de la commune de Gardanne, les Moulières";"4";"Effondrement / Affaissement";"2";"Moyen";"0";"Inconnue";"4";"Kilomètre";"5.45575094223022017";"43.462863922119098";
"61300349";;"822635";"1840233";"27572";"13092";"SAINT-CHAMAS";;"Beau rivage, vallon du Verdon au nord de la D10 et du chemin de fer";"4";"Effondrement / Affaissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.0871682167053196";"43.529067993164098";
"61300412";;"866724";"1822280";"27572";"13007";"AURIOL";"1982-01-01";"Col de la Reiraille - à l'est de l'échangeur A52 B52, au début de la bretelle";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"5.62202596664428977";"43.3526420593262003";
"61300413";;"865492";"1821712";"27572";"13086";"ROQUEVAIRE";"1970-01-01";"St Roch les Plâtrières";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"5.6065769999999997";"43.3480029999999985";
"61300414";;"797945";"1862427";"27572";"13011";"LES BAUX-DE-PROVENCE";;"Mas de Méjan - Manville Ouest";"4";"Effondrement / Affaissement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"4.79089498519897017";"43.7357826232910014";
"61300415";;"862086";"1830058";"27572";"13013";"BELCODENE";;"la Galère";"4";"Effondrement / Affaissement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.56889677047728959";"43.4242057800292969";
"61300416";;"862171";"1830818";"27572";"13013";"BELCODENE";;"Au sud du Four des Quatre Chapeaux";"4";"Effondrement / Affaissement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.57033014297484996";"43.4309959411621023";
"61300417";;"857088";"1830584";"27572";"13041";"GARDANNE";;"Carrière du Verdillon - A l'Est du puit d'aération la Félicie";"4";"Effondrement / Affaissement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.50758600234984996";"43.4307556152344034";
"61300418";;"858075";"1816606";"27572";"13055";"MARSEILLE";"1976-06-11";"Mine des Accates aux Camoins - bordure surd-est de l'établissement thermal";"4";"Effondrement / Affaissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"5.51278591156006037";"43.3048896789550994";
"61300420";;"865695";"1821959";"27572";"13086";"ROQUEVAIRE";"1999-11-01";"Les Plâtrières, traverse du Baou depuis la D45";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.6092009544372603";"43.3501434326172017";
"61300421";;"865670";"1821294";"27572";"13086";"ROQUEVAIRE";"2004-04-01";"La Roumiguière";"4";"Effondrement / Affaissement";"1";"Fort";"3";"Saison";"2";"Décamètre";"5.60855293273925959";"43.3441848754883026";
"61300422";;"865672";"1821312";"27572";"13086";"ROQUEVAIRE";"1998-09-01";"La Roumiguière";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.60858583450317028";"43.344345092773402";
"61300423";;"865813";"1821950";"27572";"13086";"ROQUEVAIRE";"1970-01-01";"les Plâtrières";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.61064815521239968";"43.3500175476074006";
"61300425";;"865950";"1821672";"27572";"13086";"ROQUEVAIRE";"1990-11-28";"Les Plâtrières";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.61219120025635032";"43.3474731445312997";
"61300426";;"865772";"1821795";"27572";"13086";"ROQUEVAIRE";"1970-01-01";"les Plâtrières";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"5.61006402969359996";"43.3486442565917969";
"61300427";;"865768";"1821876";"27572";"13086";"ROQUEVAIRE";"1971-12-15";"les Plâtrières";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.61005592346190962";"43.3493728637695028";
"61300552";;"5.4371027946472168";"43.3246040344238281";"4326";"13055";"MARSEILLE";"2009-09-16";"Quartier : Les olives - 143 chemin des Jonquilles.";"4";"Effondrement / Affaissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.4371027946472168";"43.3246040344238281";
"61300371";;"845415";"1849396";"27572";"13001";"AIX-EN-PROVENCE";"1985-01-01";"Grand St Jean";"4";"Effondrement / Affaissement";"3";"Faible";"5";"Décennie";"2";"Décamètre";"5.37270879745483043";"43.6038322448729971";
"61300554";;"5.43166399002075195";"43.3177566528320312";"4326";"13055";"MARSEILLE";"2008-12-10";"Quartier : Montolivet - 36 Bd de Compostelle.";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.43166399002075195";"43.3177566528320312";
"61300560";;"5.40345001220703125";"43.3408927917480469";"4326";"13055";"MARSEILLE";"2011-09-10";"Quartier : Le Merlan - Chemin du Bassin.";"4";"Effondrement / Affaissement";"2";"Moyen";"0";"Inconnue";"3";"Hectomètre";"5.40345001220703125";"43.3408927917480469";
"61300305";;"854103";"1845578";"27572";"13001";"AIX-EN-PROVENCE";"1994-01-01";"RD63c la mignarde Parc Rigaud";"4";"Effondrement / Affaissement";"2";"Moyen";"4";"Année";"2";"Décamètre";"5.47819519042969016";"43.5664787292479971";
"61300333";;"834397";"1826164";"27572";"13054";"MARIGNANE";;"Tunnel du Rove, sortie nord";"4";"Effondrement / Affaissement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.22597217559814009";"43.3989219665526988";
"61300342";;"830509";"1842225";"27572";"13037";"LA FARE-LES-OLIVIERS";;"RN113 La Gueirande";"4";"Effondrement / Affaissement";"2";"Moyen";"0";"Inconnue";"4";"Kilomètre";"5.18525600433349965";"43.5444412231445028";
"10000099";;"845220";"1814310";"27572";"13055";"MARSEILLE";"1987-01-01";"83, CORNICHE KENNEDY";"4";"Effondrement / Affaissement";"1";"Fort";"5";"Décennie";"4";"Kilomètre";"5.35365295410155984";"43.2888259887695028";
"61300053";;"835084";"1843379";"27572";"13118";"COUDOUX";;"Lotissement Maubesque (Parcelle AL137) - A l'Est de la route de la Fare-les-Oliviers, au Nord de l'a";"4";"Effondrement / Affaissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.24227094650268999";"43.5533027648925994";
"61300688";;"854555.6875";"1819983.875";"27572";"13002";"ALLAUCH";"2005-12-15";"Terrain les Gours";"4";"Effondrement / Affaissement";"2";"Moyen";"1";"Jour";"3";"Hectomètre";"5.47116851806640625";"43.33648681640625";
"61300175";;"853543";"1817209";"27572";"13055";"MARSEILLE";"1987-09-01";"Les Trois Lucs : stade Esperanza, sur le terrain de football";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.45736408233643022";"43.3119354248047017";
"61300689";;"856274.6875";"1819003.875";"27572";"13002";"ALLAUCH";"2008-12-22";"Domaine de l'Ouvière (9).";"4";"Effondrement / Affaissement";"2";"Moyen";"1";"Jour";"2";"Décamètre";"5.49182939529418945";"43.3270721435546875";
"12100218";;"913214.560000000056";"6254676";"2154";"13007";"AURIOL";"1111-01-01";"Le Plan des Moines";"4";"Effondrement / Affaissement";"1";"Fort";"0";"Inconnue";"3";"Hectomètre";"5.62926000000000037";"43.3592700000000022";
"61300318";;"852537";"1828916";"27572";"13107";"SIMIANE-COLLONGUE";;"Les Plâtrières";"4";"Effondrement / Affaissement";"2";"Moyen";"0";"Inconnue";"1";"Mètre";"5.45069789886474965";"43.4174118041991974";
"61300317";;"838489";"1843861";"27572";"13114";"VENTABREN";;"Le Cavaon";"4";"Effondrement / Affaissement";"2";"Moyen";"0";"Inconnue";"1";"Mètre";"5.28454113006591975";"43.556491851806598";
"61300329";;"856031";"1829234";"27572";"13062";"MIMET";"1994-01-01";"Secteur des Saougeonnes";"4";"Effondrement / Affaissement";"2";"Moyen";"4";"Année";"2";"Décamètre";"5.49389410018920987";"43.4190177917479971";
"61300330";;"855111";"1830066";"27572";"13062";"MIMET";"1996-01-01";"les Moulières";"4";"Effondrement / Affaissement";"2";"Moyen";"4";"Année";"2";"Décamètre";"5.48297214508056996";"43.4268188476562997";
"61300410";;"855038";"1816064";"27572";"13055";"MARSEILLE";"1985-01-01";"Les Rampauds - la Valentine";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"5.47518301010132014";"43.301120758056598";
"61300411";;"853958";"1819588";"27572";"13002";"ALLAUCH";"1980-01-01";"La Pounche";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"5.46363019943237038";"43.3331489562987997";
"61300332";;"820855";"1822091";"27572";"13056";"MARTIGUES";"1972-12-01";"Secteur Saint Pierre - Dans le panneau 1, à proximité de Saint-Pierre";"4";"Effondrement / Affaissement";"2";"Moyen";"2";"Mois";"2";"Décamètre";"5.05744123458862038";"43.3666877746582031";
"61300324";;"861096";"1826685";"27572";"13073";"PEYPIN";;"Au nord-ouest de l'auberge Neuve";"4";"Effondrement / Affaissement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.55499982833862038";"43.3942832946776988";
"61300171";;"854203";"1818408";"27572";"13055";"MARSEILLE";"1930-01-01";"Zone Est Eoures - la Valentine : Gour des trois Lucs et voisinage, au NW du stand de tir";"4";"Effondrement / Affaissement";"1";"Fort";"0";"Inconnue";"2";"Décamètre";"5.46606492996215998";"43.3224639892577983";
"61300172";;"854179";"1818451";"27572";"13055";"MARSEILLE";"1993-12-01";"Zone Est Eoures - la Valentine : Gour des trois Lucs et voisinage, au NW du lac";"4";"Effondrement / Affaissement";"1";"Fort";"2";"Mois";"2";"Décamètre";"5.46579122543334961";"43.322860717773402";
"61300173";;"854643";"1816662";"27572";"13055";"MARSEILLE";"1990-01-01";"Nord-Ouest de la Valentine, route allant de la Valentine aux 3 Lucs";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"5.47062015533446999";"43.3066291809082031";
"61300174";;"853166";"1817682";"27572";"13055";"MARSEILLE";"1969-10-01";"Fondaclas, anciennes plâtrières";"4";"Effondrement / Affaissement";"1";"Fort";"1";"Jour";"2";"Décamètre";"5.45295906066894975";"43.3163146972655966";
"61300325";;"863058";"1827517";"27572";"13073";"PEYPIN";;"aire de service Baume Marron de l'autoroute A52";"4";"Effondrement / Affaissement";"2";"Moyen";"0";"Inconnue";"2";"Décamètre";"5.57957887649536044";"43.401027679443402";
"10000101";;"855370";"1819570";"27572";"13002";"ALLAUCH";;"Quartier de la Glacière et de Gayedon";"4";"Effondrement / Affaissement";"1";"Fort";"0";"Inconnue";"3";"Hectomètre";"5.48098897933959961";"43.3324813842773011";
"61300438";;"860232.625";"1817745.125";"27572";"13005";"AUBAGNE";"2005-01-01";"Route du Ruissatel (Partie haute)";"4";"Effondrement / Affaissement";"1";"Fort";"4";"Année";"2";"Décamètre";"5.53998994827270508";"43.3124008178710938";
